root_id,nt_label,partner_Dm9,partner_Mi4,partner_R7,partner_Tm20,partner_Mi15,partner_Mi1,partner_Dm2,partner_L1,partner_Mi9,partner_Tm5c,partner_MLt1,partner_aMe12,partner_L3,partner_DmDRA2,partner_Dm11,partner_Tm5b,partner_MTe50,partner_Dm8a,partner_aMe5,partner_Dm8b,partner_MeLp1,partner_Tm9,partner_R8,partner_C2,partner_Dm4,partner_Mi10,partner_TmY9q,partner_Dm12,partner_Tm5e,partner_L2
720575940608148098,ACH,0.05660377358490566,0.20754716981132076,0.20125786163522014,0.09433962264150944,0.0,0.09433962264150944,0.13836477987421383,0.0440251572327044,0.06289308176100629,0.0,0.0,0.10062893081761007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940608150450,GLUT,0.1402439024390244,0.14634146341463414,0.2073170731707317,0.04878048780487805,0.17073170731707318,0.08536585365853659,0.06097560975609756,0.04878048780487805,0.0,0.09146341463414634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940608918108,ACH,0.2976190476190476,0.13095238095238096,0.20238095238095238,0.05357142857142857,0.07738095238095238,0.07142857142857142,0.06547619047619048,0.05952380952380952,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940609013769,ACH,0.2864864864864865,0.15135135135135136,0.12972972972972974,0.07027027027027027,0.1945945945945946,0.04864864864864865,0.03783783783783784,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940609161308,ACH,0.31877729257641924,0.15283842794759825,0.13973799126637554,0.1091703056768559,0.03056768558951965,0.0611353711790393,0.07860262008733625,0.048034934497816595,0.039301310043668124,0.0,0.0,0.0,0.021834061135371178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940609286921,ACH,0.13043478260869565,0.22282608695652173,0.1793478260869565,0.059782608695652176,0.1956521739130435,0.06521739130434782,0.06521739130434782,0.04891304347826087,0.0,0.0,0.0,0.0,0.03260869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940609497611,GLUT,0.4723926380368098,0.17791411042944785,0.20245398773006135,0.06134969325153374,0.0,0.05521472392638037,0.0,0.0,0.0,0.03067484662576687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940609520393,GLUT,0.2986111111111111,0.18055555555555555,0.1111111111111111,0.125,0.034722222222222224,0.05555555555555555,0.0625,0.0,0.0,0.0,0.0,0.09027777777777778,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940609573641,ACH,0.2818181818181818,0.1590909090909091,0.10454545454545454,0.09090909090909091,0.11363636363636363,0.08181818181818182,0.07727272727272727,0.05454545454545454,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940609720843,ACH,0.3878787878787879,0.13333333333333333,0.14545454545454545,0.09090909090909091,0.06666666666666667,0.06666666666666667,0.07878787878787878,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940610022357,ACH,0.3194444444444444,0.12037037037037036,0.12037037037037036,0.023148148148148147,0.07407407407407407,0.06944444444444445,0.09259259259259259,0.037037037037037035,0.05555555555555555,0.023148148148148147,0.023148148148148147,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940610326723,ACH,0.046153846153846156,0.25384615384615383,0.2846153846153846,0.0,0.2,0.07692307692307693,0.0,0.13846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940610840782,ACH,0.2552083333333333,0.109375,0.19270833333333334,0.08333333333333333,0.09375,0.057291666666666664,0.0,0.052083333333333336,0.036458333333333336,0.0,0.0,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940610880324,ACH,0.3072289156626506,0.0963855421686747,0.1566265060240964,0.07228915662650602,0.0963855421686747,0.09036144578313253,0.07228915662650602,0.03614457831325301,0.0,0.0,0.04216867469879518,0.0,0.0,0.0,0.030120481927710843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940610945092,GLUT,0.06134969325153374,0.27607361963190186,0.12883435582822086,0.1901840490797546,0.05521472392638037,0.11042944785276074,0.06134969325153374,0.0,0.049079754601226995,0.0,0.03067484662576687,0.0,0.0,0.0,0.0,0.0,0.03680981595092025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940611392558,ACH,0.0,0.25892857142857145,0.17857142857142858,0.19642857142857142,0.0,0.13392857142857142,0.0,0.05357142857142857,0.05357142857142857,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940611473454,GLUT,0.40625,0.20833333333333334,0.15625,0.07291666666666667,0.0,0.0,0.09375,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940611588050,GLUT,0.3688212927756654,0.12547528517110265,0.11787072243346007,0.09885931558935361,0.0,0.07604562737642585,0.07224334600760456,0.04182509505703422,0.057034220532319393,0.0,0.0,0.04182509505703422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940611742818,ACH,0.32727272727272727,0.10454545454545454,0.10454545454545454,0.07727272727272727,0.17272727272727273,0.03636363636363636,0.05,0.04090909090909091,0.0,0.03636363636363636,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940611758034,ACH,0.30364372469635625,0.13360323886639677,0.0728744939271255,0.11336032388663968,0.10931174089068826,0.06477732793522267,0.10526315789473684,0.02834008097165992,0.020242914979757085,0.020242914979757085,0.02834008097165992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940612179042,ACH,0.4052863436123348,0.11894273127753303,0.048458149779735685,0.039647577092511016,0.05726872246696035,0.05726872246696035,0.12334801762114538,0.0,0.05726872246696035,0.0,0.039647577092511016,0.0,0.030837004405286344,0.0,0.022026431718061675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940612445107,ACH,0.35436893203883496,0.06796116504854369,0.06796116504854369,0.09223300970873786,0.10679611650485436,0.038834951456310676,0.07281553398058252,0.0,0.0,0.11165048543689321,0.05339805825242718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03398058252427184,0.0,0.0,0.0,0.0
720575940612702577,GLUT,0.3016759776536313,0.09497206703910614,0.12849162011173185,0.1452513966480447,0.0,0.061452513966480445,0.0446927374301676,0.03910614525139665,0.0670391061452514,0.027932960893854747,0.0335195530726257,0.027932960893854747,0.027932960893854747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940612757722,ACH,0.24203821656050956,0.17197452229299362,0.1337579617834395,0.06369426751592357,0.0,0.08280254777070063,0.03184713375796178,0.06369426751592357,0.03821656050955414,0.07006369426751592,0.06369426751592357,0.03821656050955414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940612886677,ACH,0.0,0.12352941176470589,0.21764705882352942,0.11764705882352941,0.13529411764705881,0.11176470588235295,0.12941176470588237,0.06470588235294118,0.047058823529411764,0.0,0.052941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940612939506,GLUT,0.32456140350877194,0.18421052631578946,0.14035087719298245,0.05263157894736842,0.0,0.08771929824561403,0.11403508771929824,0.09649122807017543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940612982770,GLUT,0.30864197530864196,0.0,0.16049382716049382,0.08641975308641975,0.18106995884773663,0.04526748971193416,0.07407407407407407,0.024691358024691357,0.0,0.07407407407407407,0.024691358024691357,0.0,0.0205761316872428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940612983978,ACH,0.0,0.17518248175182483,0.20437956204379562,0.10218978102189781,0.08759124087591241,0.0948905109489051,0.13138686131386862,0.043795620437956206,0.0,0.11678832116788321,0.043795620437956206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940612992149,ACH,0.0,0.2857142857142857,0.18095238095238095,0.1619047619047619,0.047619047619047616,0.09523809523809523,0.0,0.06666666666666667,0.047619047619047616,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940613077221,ACH,0.2781065088757396,0.11242603550295859,0.11834319526627218,0.08284023668639054,0.0,0.08284023668639054,0.11242603550295859,0.04142011834319527,0.0,0.0,0.04142011834319527,0.07100591715976332,0.05917159763313609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940613191091,ACH,0.0,0.1893939393939394,0.19696969696969696,0.09848484848484848,0.09848484848484848,0.07575757575757576,0.09090909090909091,0.0,0.05303030303030303,0.09090909090909091,0.10606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940613192677,ACH,0.38636363636363635,0.11363636363636363,0.21363636363636362,0.1,0.0,0.05909090909090909,0.10454545454545454,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940613374691,ACH,0.29831932773109243,0.1092436974789916,0.14285714285714285,0.0546218487394958,0.18907563025210083,0.05042016806722689,0.037815126050420166,0.0546218487394958,0.025210084033613446,0.0,0.0,0.0,0.037815126050420166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940613430245,GLUT,0.336734693877551,0.07142857142857142,0.1836734693877551,0.05102040816326531,0.0,0.16326530612244897,0.0,0.1326530612244898,0.0,0.0,0.0,0.0,0.061224489795918366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940613431062,ACH,0.3987730061349693,0.06748466257668712,0.09815950920245399,0.0,0.15950920245398773,0.09202453987730061,0.12269938650306748,0.03067484662576687,0.0,0.0,0.03067484662576687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940613449369,GABA,0.08791208791208792,0.13186813186813187,0.16483516483516483,0.21978021978021978,0.0,0.14285714285714285,0.10989010989010989,0.08791208791208792,0.054945054945054944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940613491941,ACH,0.31958762886597936,0.13402061855670103,0.0979381443298969,0.09278350515463918,0.061855670103092786,0.06701030927835051,0.02577319587628866,0.05670103092783505,0.030927835051546393,0.0,0.0,0.08762886597938144,0.0,0.0,0.02577319587628866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940613614250,ACH,0.2145748987854251,0.1700404858299595,0.17408906882591094,0.05263157894736842,0.145748987854251,0.04048582995951417,0.044534412955465584,0.020242914979757085,0.0,0.09716599190283401,0.0,0.0,0.04048582995951417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940613704726,ACH,0.3,0.14,0.115,0.065,0.055,0.065,0.125,0.03,0.035,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940613710194,GLUT,0.0,0.21839080459770116,0.20689655172413793,0.20689655172413793,0.09195402298850575,0.08045977011494253,0.0,0.10344827586206896,0.09195402298850575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940613775331,ACH,0.27411167512690354,0.19796954314720813,0.17766497461928935,0.06091370558375635,0.10152284263959391,0.04060913705583756,0.04060913705583756,0.050761421319796954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05583756345177665,0.0,0.0,0.0,0.0
720575940613867235,ACH,0.23958333333333334,0.109375,0.11979166666666667,0.09375,0.22395833333333334,0.046875,0.0,0.06770833333333333,0.036458333333333336,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940613887858,GABA,0.3424657534246575,0.1643835616438356,0.0,0.136986301369863,0.0,0.0821917808219178,0.0547945205479452,0.0547945205479452,0.0,0.0,0.0410958904109589,0.0684931506849315,0.0547945205479452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940614153955,GLUT,0.0,0.1625615763546798,0.1330049261083744,0.12315270935960591,0.12315270935960591,0.09359605911330049,0.08866995073891626,0.04926108374384237,0.059113300492610835,0.0,0.024630541871921183,0.09852216748768473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04433497536945813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940614156072,ACH,0.2530612244897959,0.11836734693877551,0.15918367346938775,0.08979591836734693,0.20816326530612245,0.06938775510204082,0.0326530612244898,0.02857142857142857,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940614165219,ACH,0.33840304182509506,0.13307984790874525,0.057034220532319393,0.11406844106463879,0.034220532319391636,0.07224334600760456,0.08745247148288973,0.019011406844106463,0.030418250950570342,0.034220532319391636,0.03802281368821293,0.022813688212927757,0.0,0.0,0.0,0.0,0.019011406844106463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720575940614171875,GABA,0.0,0.30666666666666664,0.14666666666666667,0.10666666666666667,0.0,0.08,0.08,0.12,0.09333333333333334,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
