cell_type,n_neurons,entropy,dominant_nt,dominant_frac,p_ACH,p_GABA,p_GLUT,p_DA,p_SER,p_OCT,p_fast_transmitters,is_seed,already_name_matched,literature_confirmed,entropy_z,js_histamine_blindspot,js_ORN_SER_confusion,js_Dm_GLUT_confusion,best_pattern_heuristic,best_js_heuristic,pattern_threshold_heuristic,in_neighborhood_heuristic,best_pattern_calibrated,best_js_calibrated,best_p_calibrated,best_q_calibrated,significant,q_Dm_GLUT_confusion,q_ORN_SER_confusion,q_histamine_blindspot,p_Dm_GLUT_confusion,p_ORN_SER_confusion,p_histamine_blindspot,matched_patterns,entropy_p_value,entropy_z_reconstructed,entropy_q_value,entropy_channel_significant,best_pattern,best_js,in_neighborhood,is_novel_candidate,gt_verified_nt,gt_agrees_with_pattern
Sm02,378,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-17.95023455379697,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-17.838549472800274,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
TmY9q__perp,372,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-18.15635725219285,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-17.62956375948061,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
TmY4,430,0.0236958349678206,ACH,0.9976744186046512,0.9976744186046511,0.002325581395348837,0.0,0.0,0.0,0.0,1.0,False,False,False,-18.23803429397848,0.09265056305536833,0.3272857107697831,0.9883879407876915,histamine_blindspot,0.09265056305536833,0.24906688471870347,True,histamine_blindspot,0.09265056305536833,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9764836194069508,0.9998237810729825,0.9305316657259775,,1.0,-18.654754480953077,1.0,False,histamine_blindspot,0.09265056305536833,False,False,ACH,False
Mi10,405,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-18.508733212993437,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-18.55956900721228,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
TmY10,446,0.0229640725550059,ACH,0.9977578475336324,0.9977578475336323,0.0,0.002242152466367713,0.0,0.0,0.0,1.0,False,False,False,-18.94005264123141,0.08941550150295513,0.3342981413903702,0.9899883100311078,histamine_blindspot,0.08941550150295513,0.24906688471870347,True,histamine_blindspot,0.08941550150295513,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9715016872143692,0.9998237810729825,0.9305316657259775,,1.0,-19.113454595880597,1.0,False,histamine_blindspot,0.08941550150295513,False,False,,
Tm7,484,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-19.139623678566892,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-20.21040378757163,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
Tm5b,456,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-19.216025252487373,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-19.747803823747752,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
Tm5a,451,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-19.28713592494293,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-19.50206934140661,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
Y3,602,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-22.676746009664143,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-23.019650939095385,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
TmY3,726,0.0150764831002062,ACH,0.9986225895316804,0.9986225895316805,0.0,0.0013774104683195593,0.0,0.0,0.0,1.0,False,False,False,-23.73142791460703,0.09179183710545907,0.3340565176757972,0.9933665264378297,histamine_blindspot,0.09179183710545907,0.24906688471870347,True,histamine_blindspot,0.09179183710545907,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.97236522212775,0.9998237810729825,0.9305316657259775,,1.0,-24.490221565051225,1.0,False,histamine_blindspot,0.09179183710545907,False,False,ACH,False
Tm25,715,0.015277601572357,ACH,0.9986013986013986,0.9986013986013986,0.0,0.0013986013986013986,0.0,0.0,0.0,1.0,False,False,False,-24.159388607574027,0.09172973659192074,0.33406243671059305,0.9932798494349104,histamine_blindspot,0.09172973659192074,0.24906688471870347,True,histamine_blindspot,0.09172973659192074,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.97236522212775,0.9998237810729825,0.9305316657259775,,1.0,-24.32219167405701,1.0,False,histamine_blindspot,0.09172973659192074,False,False,ACH,False
T5d,1138,0.2388913378955883,ACH,0.9666080843585236,0.9666080843585237,0.008787346221441126,0.02460456942003515,0.0,0.0,0.0,1.0,False,False,False,-24.784106449197346,0.048600316274320716,0.3246151466954744,0.899024391163123,histamine_blindspot,0.048600316274320716,0.24906688471870347,True,histamine_blindspot,0.048600316274320716,0.920978087424932,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9232367281326389,0.9998341778077314,0.920978087424932,,1.0,-24.766389642355648,1.0,False,histamine_blindspot,0.048600316274320716,False,False,ACH,False
Tm5f,799,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-26.952829200462464,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-26.13956889716018,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
Dm2,1218,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-31.849011810566424,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-32.28917357345986,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
Tm21,1272,0.0092413606528279,ACH,0.9992138364779874,0.9992138364779874,0.0007861635220125787,0.0,0.0,0.0,0.0,1.0,False,False,False,-33.28483937699567,0.0948221022067867,0.330905637473805,0.9954599916401621,histamine_blindspot,0.0948221022067867,0.24906688471870347,True,histamine_blindspot,0.0948221022067867,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9764836194069508,0.9998237810729825,0.9305316657259775,,1.0,-32.76625112548913,1.0,False,histamine_blindspot,0.0948221022067867,False,False,,
T5c,1459,0.0520524255222436,ACH,0.9945167923235092,0.9945167923235092,0.0006854009595613434,0.004797806716929404,0.0,0.0,0.0,1.0,False,False,False,-33.51083556178917,0.08176301749883566,0.3325348367587588,0.977355490602737,histamine_blindspot,0.08176301749883566,0.24906688471870347,True,histamine_blindspot,0.08176301749883566,0.9292168422281311,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.941928937719205,0.9998237810729825,0.9292168422281311,,1.0,-34.109649515777754,1.0,False,histamine_blindspot,0.08176301749883566,False,False,ACH,False
T2,1456,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-35.57743543487601,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-35.423121473550744,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
Tm9,1518,0.0145055340008581,ACH,0.9986824769433466,0.9986824769433466,0.0013175230566534915,0.0,0.0,0.0,0.0,1.0,False,False,False,-35.68491868347412,0.09394532071343711,0.32952220191785386,0.9928818865007263,histamine_blindspot,0.09394532071343711,0.24906688471870347,True,histamine_blindspot,0.09394532071343711,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9764836194069508,0.9998237810729825,0.9305316657259775,,1.0,-35.787064288588574,1.0,False,histamine_blindspot,0.09394532071343711,False,False,ACH,False
Tm2,1548,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-35.80900354519845,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-36.49269444518206,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
Mi1,1487,0.0209706762303368,ACH,0.9979825151311366,0.9979825151311366,0.0,0.0020174848688634837,0.0,0.0,0.0,1.0,False,False,False,-36.305665733466334,0.09000534047969524,0.33423534872938665,0.9908382465600885,histamine_blindspot,0.09000534047969524,0.24906688471870347,True,histamine_blindspot,0.09000534047969524,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9715016872143692,0.9998237810729825,0.9305316657259775,,1.0,-35.07111168452004,1.0,False,histamine_blindspot,0.09000534047969524,False,False,ACH,False
KCab,1643,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-36.420675415152445,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-37.58538329252595,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
L2,1562,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-36.84182213030881,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-36.577731078771954,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
Tm3,1743,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-37.64851904684377,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-38.8274877308493,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
Tm1,1553,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-37.887514834378926,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-36.41691521677167,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
T4c,1605,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-38.28844136730689,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-37.15216534251247,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
Tm4,1488,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-38.75037565040469,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-35.789848799136394,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
T3,1673,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-38.78434441260146,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-37.95704546281201,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
T2a,1753,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-40.416491375402,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-39.026657264641045,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
KCg-m,2189,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-43.99570441446576,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-43.486271198089334,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
Lawf1,182,0.2579500271493309,ACH,0.9615384615384616,0.9615384615384616,0.03296703296703297,0.005494505494505495,0.0,0.0,0.0,1.0,False,False,False,-9.451814570224208,0.07307613986645833,0.3024183856953576,0.881346237686469,histamine_blindspot,0.07307613986645833,0.24906688471870347,True,Dm_GLUT_confusion,0.881346237686469,0.8920166197257944,0.9780379822510362,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.8920166197257944,0.9998237810729825,0.9223933713286412,,1.0,-9.5096658673438,1.0,False,Dm_GLUT_confusion,0.881346237686469,False,False,ACH,False
L4,1110,0.3976686342847273,ACH,0.9378378378378378,0.9378378378378378,0.027927927927927927,0.03423423423423423,0.0,0.0,0.0,1.0,False,False,False,-20.17354628445869,0.03927053712408982,0.3130972143625721,0.8311365614258434,histamine_blindspot,0.03927053712408982,0.24906688471870347,True,Dm_GLUT_confusion,0.8311365614258434,0.8937038340950154,0.9780379822510362,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.8937038340950154,0.9998237810729825,0.9058676388442246,,1.0,-20.46897833462898,1.0,False,Dm_GLUT_confusion,0.8311365614258434,False,False,ACH,False
T4d,1220,0.301201886956432,ACH,0.9565573770491804,0.9565573770491803,0.020491803278688523,0.022950819672131147,0.0,0.0,0.0,1.0,False,False,False,-24.046662830571236,0.04855382791575624,0.3140500538668498,0.8706921616291299,histamine_blindspot,0.04855382791575624,0.24906688471870347,True,Dm_GLUT_confusion,0.8706921616291299,0.8953777633117228,0.9780379822510362,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.8953777633117228,0.9998237810729825,0.9195457005993658,,1.0,-23.98912450859115,1.0,False,Dm_GLUT_confusion,0.8706921616291299,False,False,ACH,False
Tm27,1102,0.020956975673495,ACH,0.998185117967332,0.9981851179673321,0.0009074410163339383,0.0009074410163339383,0.0,0.0,0.0,0.9999999999999999,False,False,False,-29.712960297559523,0.0910169724388463,0.33082555818249526,0.9904525377850546,histamine_blindspot,0.0910169724388463,0.24906688471870347,True,Dm_GLUT_confusion,0.9904525377850546,0.9218019316611754,0.9780379822510362,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9218019316611754,0.9998237810729825,0.9305316657259775,,1.0,-30.39410568155052,1.0,False,Dm_GLUT_confusion,0.9904525377850546,False,False,ACH,False
T4a,1375,0.0693870830624957,ACH,0.9927272727272728,0.9927272727272727,0.0036363636363636364,0.0036363636363636364,0.0,0.0,0.0,1.0,False,False,False,-31.8790521548666,0.08062712552451487,0.3258485391238011,0.9690081240568779,histamine_blindspot,0.08062712552451487,0.24906688471870347,True,Dm_GLUT_confusion,0.9690081240568779,0.9203538500371984,0.9780379822510362,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9203538500371984,0.9998341778077314,0.927885532129936,,1.0,-32.40903606343887,1.0,False,Dm_GLUT_confusion,0.9690081240568779,False,False,ACH,False
T5a,1393,0.0564936564751057,ACH,0.994256999282125,0.994256999282125,0.0021536252692031586,0.003589375448671931,0.0,0.0,0.0,1.0,False,False,False,-32.60346870564415,0.08219484371375613,0.3286456004722025,0.9748878472766831,histamine_blindspot,0.08219484371375613,0.24906688471870347,True,Dm_GLUT_confusion,0.9748878472766831,0.9260664656180253,0.9780379822510362,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9260664656180253,0.9998237810729825,0.9292168422281311,,1.0,-32.959016815428825,1.0,False,Dm_GLUT_confusion,0.9748878472766831,False,False,ACH,False
